team_no	utterance_no	token_no	start	end	interlocutor	utterance	token
20	166	929	481.161	482.842	A	yeah all the way down , there , yeah .	the
20	166	930	481.161	482.842	A	yeah all the way down , there , yeah .	way
20	166	931	481.161	482.842	A	yeah all the way down , there , yeah .	down
20	166	932	481.161	482.842	A	yeah all the way down , there , yeah .	,
20	166	933	481.161	482.842	A	yeah all the way down , there , yeah .	there
20	166	934	481.161	482.842	A	yeah all the way down , there , yeah .	,
20	166	935	481.161	482.842	A	yeah all the way down , there , yeah .	yeah
20	166	936	481.161	482.842	A	yeah all the way down , there , yeah .	.
20	167	937	482.474	483.222	B	how much is it ?	how
20	167	938	482.474	483.222	B	how much is it ?	much
20	167	939	482.474	483.222	B	how much is it ?	is
20	167	940	482.474	483.222	B	how much is it ?	it
20	167	941	482.474	483.222	B	how much is it ?	?
20	168	942	483.516	484.487	B	4 francs .	4
20	168	943	483.516	484.487	B	4 francs .	francs
20	168	944	483.516	484.487	B	4 francs .	.
20	169	945	483.861	484.602	A	that was 4 .	that
20	169	946	483.861	484.602	A	that was 4 .	was
20	169	947	483.861	484.602	A	that was 4 .	4
20	169	948	483.861	484.602	A	that was 4 .	.
20	170	949	485.177	488.098	B	um so we have , 4	um
20	170	950	485.177	488.098	B	um so we have , 4	so
20	170	951	485.177	488.098	B	um so we have , 4	we
20	170	952	485.177	488.098	B	um so we have , 4	have
20	170	953	485.177	488.098	B	um so we have , 4	,
20	170	954	485.177	488.098	B	um so we have , 4	4
20	171	955	487.112	488.397	A	what we have 23 .	what
20	171	956	487.112	488.397	A	what we have 23 .	we
20	171	957	487.112	488.397	A	what we have 23 .	have
20	171	958	487.112	488.397	A	what we have 23 .	23
20	171	959	487.112	488.397	A	what we have 23 .	.
20	172	960	489.797	491.497	B	then how can we make 24 ?	then
20	172	961	489.797	491.497	B	then how can we make 24 ?	how
20	172	962	489.797	491.497	B	then how can we make 24 ?	can
20	172	963	489.797	491.497	B	then how can we make 24 ?	we
20	172	964	489.797	491.497	B	then how can we make 24 ?	make
20	172	965	489.797	491.497	B	then how can we make 24 ?	24
20	172	966	489.797	491.497	B	then how can we make 24 ?	?
20	173	967	492.220	494.782	A	oh we need only one .	oh
20	173	968	492.220	494.782	A	oh we need only one .	we
20	173	969	492.220	494.782	A	oh we need only one .	need
20	173	970	492.220	494.782	A	oh we need only one .	only
20	173	971	492.220	494.782	A	oh we need only one .	one
20	173	972	492.220	494.782	A	oh we need only one .	.
20	174	973	494.958	495.815	B	no no .	no
20	174	974	494.958	495.815	B	no no .	no
20	174	975	494.958	495.815	B	no no .	.
20	175	976	496.159	497.757	B	what now we just messed up .	what
20	175	977	496.159	497.757	B	what now we just messed up .	now
20	175	978	496.159	497.757	B	what now we just messed up .	we
20	175	979	496.159	497.757	B	what now we just messed up .	just
20	175	980	496.159	497.757	B	what now we just messed up .	messed
20	175	981	496.159	497.757	B	what now we just messed up .	up
20	175	982	496.159	497.757	B	what now we just messed up .	.
20	176	983	498.710	499.579	B	um	um
20	177	984	499.943	502.877	A	what is the nearest number to 1 , 2 right ?	what
20	177	985	499.943	502.877	A	what is the nearest number to 1 , 2 right ?	is
20	177	986	499.943	502.877	A	what is the nearest number to 1 , 2 right ?	the
20	177	987	499.943	502.877	A	what is the nearest number to 1 , 2 right ?	nearest
20	177	988	499.943	502.877	A	what is the nearest number to 1 , 2 right ?	number
20	177	989	499.943	502.877	A	what is the nearest number to 1 , 2 right ?	to
20	177	990	499.943	502.877	A	what is the nearest number to 1 , 2 right ?	1
20	177	991	499.943	502.877	A	what is the nearest number to 1 , 2 right ?	,
20	177	992	499.943	502.877	A	what is the nearest number to 1 , 2 right ?	2
20	177	993	499.943	502.877	A	what is the nearest number to 1 , 2 right ?	right
20	177	994	499.943	502.877	A	what is the nearest number to 1 , 2 right ?	?
20	178	995	499.994	500.512	B	then	then
20	179	996	502.648	504.514	B	2 yeah let me see .	2
20	179	997	502.648	504.514	B	2 yeah let me see .	yeah
20	179	998	502.648	504.514	B	2 yeah let me see .	let
20	179	999	502.648	504.514	B	2 yeah let me see .	me
20	179	1000	502.648	504.514	B	2 yeah let me see .	see
20	179	1001	502.648	504.514	B	2 yeah let me see .	.
20	180	1002	503.434	506.418	A	and where , and where is that from davos , is there a	and
20	180	1003	503.434	506.418	A	and where , and where is that from davos , is there a	where
20	180	1004	503.434	506.418	A	and where , and where is that from davos , is there a	,
20	180	1005	503.434	506.418	A	and where , and where is that from davos , is there a	and
20	180	1006	503.434	506.418	A	and where , and where is that from davos , is there a	where
20	180	1007	503.434	506.418	A	and where , and where is that from davos , is there a	is
20	180	1008	503.434	506.418	A	and where , and where is that from davos , is there a	that
20	180	1009	503.434	506.418	A	and where , and where is that from davos , is there a	from
20	180	1010	503.434	506.418	A	and where , and where is that from davos , is there a	davos
20	180	1011	503.434	506.418	A	and where , and where is that from davos , is there a	,
20	180	1012	503.434	506.418	A	and where , and where is that from davos , is there a	is
20	180	1013	503.434	506.418	A	and where , and where is that from davos , is there a	there
20	180	1014	503.434	506.418	A	and where , and where is that from davos , is there a	a
20	181	1015	505.767	506.981	B	we will need a 2 .	we
20	181	1016	505.767	506.981	B	we will need a 2 .	will
20	181	1017	505.767	506.981	B	we will need a 2 .	need
20	181	1018	505.767	506.981	B	we will need a 2 .	a
20	181	1019	505.767	506.981	B	we will need a 2 .	2
20	181	1020	505.767	506.981	B	we will need a 2 .	.
20	182	1021	506.981	513.826	B	um mount , mountain mount mountreux to mount zermatt .	um
20	182	1022	506.981	513.826	B	um mount , mountain mount mountreux to mount zermatt .	mount
20	182	1023	506.981	513.826	B	um mount , mountain mount mountreux to mount zermatt .	,
20	182	1024	506.981	513.826	B	um mount , mountain mount mountreux to mount zermatt .	mountain
20	182	1025	506.981	513.826	B	um mount , mountain mount mountreux to mount zermatt .	mount
20	182	1026	506.981	513.826	B	um mount , mountain mount mountreux to mount zermatt .	mountreux
20	182	1027	506.981	513.826	B	um mount , mountain mount mountreux to mount zermatt .	to
20	182	1028	506.981	513.826	B	um mount , mountain mount mountreux to mount zermatt .	mount
20	182	1029	506.981	513.826	B	um mount , mountain mount mountreux to mount zermatt .	zermatt
20	182	1030	506.981	513.826	B	um mount , mountain mount mountreux to mount zermatt .	.
20	183	1031	515.105	515.412	A	what ?	what
20	183	1032	515.105	515.412	A	what ?	?
20	184	1033	515.540	519.036	B	mount montreux to mount zermatt .	mount
20	184	1034	515.540	519.036	B	mount montreux to mount zermatt .	montreux
20	184	1035	515.540	519.036	B	mount montreux to mount zermatt .	to
20	184	1036	515.540	519.036	B	mount montreux to mount zermatt .	mount
20	184	1037	515.540	519.036	B	mount montreux to mount zermatt .	zermatt
20	184	1038	515.540	519.036	B	mount montreux to mount zermatt .	.
20	185	1039	519.940	520.553	A	oh .	oh
20	185	1040	519.940	520.553	A	oh .	.
20	186	1041	523.042	525.650	B	perfect , no that 's 2 , now we have 25 .	perfect
20	186	1042	523.042	525.650	B	perfect , no that 's 2 , now we have 25 .	,
20	186	1043	523.042	525.650	B	perfect , no that 's 2 , now we have 25 .	no
20	186	1044	523.042	525.650	B	perfect , no that 's 2 , now we have 25 .	that
20	186	1045	523.042	525.650	B	perfect , no that 's 2 , now we have 25 .	's
20	186	1046	523.042	525.650	B	perfect , no that 's 2 , now we have 25 .	2
20	186	1047	523.042	525.650	B	perfect , no that 's 2 , now we have 25 .	,
20	186	1048	523.042	525.650	B	perfect , no that 's 2 , now we have 25 .	now
20	186	1049	523.042	525.650	B	perfect , no that 's 2 , now we have 25 .	we
20	186	1050	523.042	525.650	B	perfect , no that 's 2 , now we have 25 .	have
20	186	1051	523.042	525.650	B	perfect , no that 's 2 , now we have 25 .	25
20	186	1052	523.042	525.650	B	perfect , no that 's 2 , now we have 25 .	.
20	187	1053	526.072	527.178	A	damn .	damn
20	187	1054	526.072	527.178	A	damn .	.
20	188	1055	527.913	528.680	B	we mess .	we
20	188	1056	527.913	528.680	B	we mess .	mess
20	188	1057	527.913	528.680	B	we mess .	.
20	189	1058	528.041	528.597	A	okay .	okay
20	189	1059	528.041	528.597	A	okay .	.
20	190	1060	528.705	530.475	A	um give me the lowest number .	um
20	190	1061	528.705	530.475	A	um give me the lowest number .	give
20	190	1062	528.705	530.475	A	um give me the lowest number .	me
20	190	1063	528.705	530.475	A	um give me the lowest number .	the
20	190	1064	528.705	530.475	A	um give me the lowest number .	lowest
20	190	1065	528.705	530.475	A	um give me the lowest number .	number
20	190	1066	528.705	530.475	A	um give me the lowest number .	.
20	191	1067	529.868	531.517	B	64 price !	64
20	191	1068	529.868	531.517	B	64 price !	price
20	191	1069	529.868	531.517	B	64 price !	!
20	192	1070	531.801	533.488	A	no that was our previous price .	no
20	192	1071	531.801	533.488	A	no that was our previous price .	that
20	192	1072	531.801	533.488	A	no that was our previous price .	was
20	192	1073	531.801	533.488	A	no that was our previous price .	our
20	192	1074	531.801	533.488	A	no that was our previous price .	previous
20	192	1075	531.801	533.488	A	no that was our previous price .	price
20	192	1076	531.801	533.488	A	no that was our previous price .	.
20	193	1077	534.095	534.568	B	oh .	oh
20	193	1078	534.095	534.568	B	oh .	.
20	194	1079	538.600	540.230	B	um	um
20	195	1080	539.213	540.287	A	from zermatt	from
20	195	1081	539.213	540.287	A	from zermatt	zermatt
20	196	1082	540.712	541.172	A	or	or
20	197	1083	543.283	545.693	B	um mount basel to mount bern .	um
20	197	1084	543.283	545.693	B	um mount basel to mount bern .	mount
20	197	1085	543.283	545.693	B	um mount basel to mount bern .	basel
20	197	1086	543.283	545.693	B	um mount basel to mount bern .	to
20	197	1087	543.283	545.693	B	um mount basel to mount bern .	mount
20	197	1088	543.283	545.693	B	um mount basel to mount bern .	bern
20	197	1089	543.283	545.693	B	um mount basel to mount bern .	.
20	198	1090	546.243	548.173	A	mount basel to mount bern .	mount
20	198	1091	546.243	548.173	A	mount basel to mount bern .	basel
20	198	1092	546.243	548.173	A	mount basel to mount bern .	to
20	198	1093	546.243	548.173	A	mount basel to mount bern .	mount
20	198	1094	546.243	548.173	A	mount basel to mount bern .	bern
20	198	1095	546.243	548.173	A	mount basel to mount bern .	.
20	199	1096	549.578	550.543	A	there you go .	there
20	199	1097	549.578	550.543	A	there you go .	you
20	199	1098	549.578	550.543	A	there you go .	go
20	199	1099	549.578	550.543	A	there you go .	.
20	200	1100	551.425	552.613	A	that 's right .	that
20	200	1101	551.425	552.613	A	that 's right .	's
20	200	1102	551.425	552.613	A	that 's right .	right
20	200	1103	551.425	552.613	A	that 's right .	.
20	201	1104	551.738	552.671	B	oh it 's my turn .	oh
20	201	1105	551.738	552.671	B	oh it 's my turn .	it
20	201	1106	551.738	552.671	B	oh it 's my turn .	's
20	201	1107	551.738	552.671	B	oh it 's my turn .	my
20	201	1108	551.738	552.671	B	oh it 's my turn .	turn
20	201	1109	551.738	552.671	B	oh it 's my turn .	.
20	202	1110	553.157	554.077	A	yeah it 's your turn .	yeah
20	202	1111	553.157	554.077	A	yeah it 's your turn .	it
20	202	1112	553.157	554.077	A	yeah it 's your turn .	's
20	202	1113	553.157	554.077	A	yeah it 's your turn .	your
20	202	1114	553.157	554.077	A	yeah it 's your turn .	turn
20	202	1115	553.157	554.077	A	yeah it 's your turn .	.
20	203	1116	553.866	555.278	B	so mount	so
20	203	1117	553.866	555.278	B	so mount	mount
20	204	1118	554.478	555.264	A	um	um
20	205	1119	555.498	558.221	A	do gallen to davos .	do
20	205	1120	555.498	558.221	A	do gallen to davos .	gallen
20	205	1121	555.498	558.221	A	do gallen to davos .	to
20	205	1122	555.498	558.221	A	do gallen to davos .	davos
20	205	1123	555.498	558.221	A	do gallen to davos .	.
20	206	1124	558.411	559.044	B	gallen .	gallen
20	206	1125	558.411	559.044	B	gallen .	.
20	207	1126	559.344	561.996	A	yeah saint gallen .	yeah
20	207	1127	559.344	561.996	A	yeah saint gallen .	saint
20	207	1128	559.344	561.996	A	yeah saint gallen .	gallen
20	207	1129	559.344	561.996	A	yeah saint gallen .	.
20	208	1130	562.153	564.262	B	saint gallen yes to	saint
20	208	1131	562.153	564.262	B	saint gallen yes to	gallen
20	208	1132	562.153	564.262	B	saint gallen yes to	yes
20	208	1133	562.153	564.262	B	saint gallen yes to	to
20	209	1134	565.061	566.422	A	to davos .	to
20	209	1135	565.061	566.422	A	to davos .	davos
20	209	1136	565.061	566.422	A	to davos .	.
20	210	1137	566.404	567.426	B	we ca n't do that .	we
20	210	1138	566.404	567.426	B	we ca n't do that .	ca
20	210	1139	566.404	567.426	B	we ca n't do that .	n't
20	210	1140	566.404	567.426	B	we ca n't do that .	do
20	210	1141	566.404	567.426	B	we ca n't do that .	that
20	210	1142	566.404	567.426	B	we ca n't do that .	.
20	211	1143	567.548	568.238	A	yeah we can .	yeah
20	211	1144	567.548	568.238	A	yeah we can .	we
20	211	1145	567.548	568.238	A	yeah we can .	can
20	211	1146	567.548	568.238	A	yeah we can .	.
20	212	1147	568.004	570.810	B	we can do davos to saint gallen .	we
20	212	1148	568.004	570.810	B	we can do davos to saint gallen .	can
20	212	1149	568.004	570.810	B	we can do davos to saint gallen .	do
20	212	1150	568.004	570.810	B	we can do davos to saint gallen .	davos
20	212	1151	568.004	570.810	B	we can do davos to saint gallen .	to
20	212	1152	568.004	570.810	B	we can do davos to saint gallen .	saint
20	212	1153	568.004	570.810	B	we can do davos to saint gallen .	gallen
20	212	1154	568.004	570.810	B	we can do davos to saint gallen .	.
20	213	1155	570.778	571.851	A	yeah that 's what i mean .	yeah
20	213	1156	570.778	571.851	A	yeah that 's what i mean .	that
20	213	1157	570.778	571.851	A	yeah that 's what i mean .	's
20	213	1158	570.778	571.851	A	yeah that 's what i mean .	what
20	213	1159	570.778	571.851	A	yeah that 's what i mean .	i
20	213	1160	570.778	571.851	A	yeah that 's what i mean .	mean
20	213	1161	570.778	571.851	A	yeah that 's what i mean .	.
20	214	1162	571.717	574.472	B	oh okay , then what should we do next ?	oh
20	214	1163	571.717	574.472	B	oh okay , then what should we do next ?	okay
20	214	1164	571.717	574.472	B	oh okay , then what should we do next ?	,
20	214	1165	571.717	574.472	B	oh okay , then what should we do next ?	then
20	214	1166	571.717	574.472	B	oh okay , then what should we do next ?	what
20	214	1167	571.717	574.472	B	oh okay , then what should we do next ?	should
20	214	1168	571.717	574.472	B	oh okay , then what should we do next ?	we
20	214	1169	571.717	574.472	B	oh okay , then what should we do next ?	do
20	214	1170	571.717	574.472	B	oh okay , then what should we do next ?	next
20	214	1171	571.717	574.472	B	oh okay , then what should we do next ?	?
20	215	1172	572.893	574.529	A	and then	and
20	215	1173	572.893	574.529	A	and then	then
20	216	1174	575.220	576.645	B	i have a feeling that	i
20	216	1175	575.220	576.645	B	i have a feeling that	have
20	216	1176	575.220	576.645	B	i have a feeling that	a
20	216	1177	575.220	576.645	B	i have a feeling that	feeling
20	216	1178	575.220	576.645	B	i have a feeling that	that
20	217	1179	575.911	579.719	A	go go zermatt to interlaken .	go
20	217	1180	575.911	579.719	A	go go zermatt to interlaken .	go
20	217	1181	575.911	579.719	A	go go zermatt to interlaken .	zermatt
20	217	1182	575.911	579.719	A	go go zermatt to interlaken .	to
20	217	1183	575.911	579.719	A	go go zermatt to interlaken .	interlaken
20	217	1184	575.911	579.719	A	go go zermatt to interlaken .	.
20	218	1185	583.788	584.452	A	okay .	okay
20	218	1186	583.788	584.452	A	okay .	.
20	219	1187	585.529	586.973	B	yeah what do you see .	yeah
20	219	1188	585.529	586.973	B	yeah what do you see .	what
20	219	1189	585.529	586.973	B	yeah what do you see .	do
20	219	1190	585.529	586.973	B	yeah what do you see .	you
20	219	1191	585.529	586.973	B	yeah what do you see .	see
20	219	1192	585.529	586.973	B	yeah what do you see .	.
20	220	1193	586.283	588.303	A	okay give a cheapest one , the cheapest one .	okay
20	220	1194	586.283	588.303	A	okay give a cheapest one , the cheapest one .	give
20	220	1195	586.283	588.303	A	okay give a cheapest one , the cheapest one .	a
20	220	1196	586.283	588.303	A	okay give a cheapest one , the cheapest one .	cheapest
20	220	1197	586.283	588.303	A	okay give a cheapest one , the cheapest one .	one
20	220	1198	586.283	588.303	A	okay give a cheapest one , the cheapest one .	,
20	220	1199	586.283	588.303	A	okay give a cheapest one , the cheapest one .	the
20	220	1200	586.283	588.303	A	okay give a cheapest one , the cheapest one .	cheapest
20	220	1201	586.283	588.303	A	okay give a cheapest one , the cheapest one .	one
20	220	1202	586.283	588.303	A	okay give a cheapest one , the cheapest one .	.
20	221	1203	588.494	589.811	B	2 plus 1 , 2 plus 1 .	2
20	221	1204	588.494	589.811	B	2 plus 1 , 2 plus 1 .	plus
20	221	1205	588.494	589.811	B	2 plus 1 , 2 plus 1 .	1
20	221	1206	588.494	589.811	B	2 plus 1 , 2 plus 1 .	,
20	221	1207	588.494	589.811	B	2 plus 1 , 2 plus 1 .	2
20	221	1208	588.494	589.811	B	2 plus 1 , 2 plus 1 .	plus
20	221	1209	588.494	589.811	B	2 plus 1 , 2 plus 1 .	1
20	221	1210	588.494	589.811	B	2 plus 1 , 2 plus 1 .	.
20	222	1211	590.552	591.703	B	you want to know 2 ?	you
20	222	1212	590.552	591.703	B	you want to know 2 ?	want
20	222	1213	590.552	591.703	B	you want to know 2 ?	to
20	222	1214	590.552	591.703	B	you want to know 2 ?	know
20	222	1215	590.552	591.703	B	you want to know 2 ?	2
20	222	1216	590.552	591.703	B	you want to know 2 ?	?
20	223	1217	591.199	594.662	A	no just just just the most cheapest , the cheapest .	no
20	223	1218	591.199	594.662	A	no just just just the most cheapest , the cheapest .	just
20	223	1219	591.199	594.662	A	no just just just the most cheapest , the cheapest .	just
20	223	1220	591.199	594.662	A	no just just just the most cheapest , the cheapest .	just
20	223	1221	591.199	594.662	A	no just just just the most cheapest , the cheapest .	the
20	223	1222	591.199	594.662	A	no just just just the most cheapest , the cheapest .	most
20	223	1223	591.199	594.662	A	no just just just the most cheapest , the cheapest .	cheapest
20	223	1224	591.199	594.662	A	no just just just the most cheapest , the cheapest .	,
20	223	1225	591.199	594.662	A	no just just just the most cheapest , the cheapest .	the
20	223	1226	591.199	594.662	A	no just just just the most cheapest , the cheapest .	cheapest
20	223	1227	591.199	594.662	A	no just just just the most cheapest , the cheapest .	.
20	224	1228	594.906	597.686	B	the less , zurich to luzern .	the
20	224	1229	594.906	597.686	B	the less , zurich to luzern .	less
20	224	1230	594.906	597.686	B	the less , zurich to luzern .	,
20	224	1231	594.906	597.686	B	the less , zurich to luzern .	zurich
20	224	1232	594.906	597.686	B	the less , zurich to luzern .	to
20	224	1233	594.906	597.686	B	the less , zurich to luzern .	luzern
20	224	1234	594.906	597.686	B	the less , zurich to luzern .	.
20	225	1235	597.986	599.418	A	zurich	zurich
20	226	1236	599.934	601.129	B	to luzern .	to
20	226	1237	599.934	601.129	B	to luzern .	luzern
20	226	1238	599.934	601.129	B	to luzern .	.
20	227	1239	602.534	603.326	A	how much is that ?	how
20	227	1240	602.534	603.326	A	how much is that ?	much
20	227	1241	602.534	603.326	A	how much is that ?	is
20	227	1242	602.534	603.326	A	how much is that ?	that
20	227	1243	602.534	603.326	A	how much is that ?	?
20	228	1244	603.352	604.822	B	um that 's 2 francs .	um
20	228	1245	603.352	604.822	B	um that 's 2 francs .	that
20	228	1246	603.352	604.822	B	um that 's 2 francs .	's
20	228	1247	603.352	604.822	B	um that 's 2 francs .	2
20	228	1248	603.352	604.822	B	um that 's 2 francs .	francs
20	228	1249	603.352	604.822	B	um that 's 2 francs .	.
20	229	1250	604.809	605.167	A	2 ?	2
20	229	1251	604.809	605.167	A	2 ?	?
20	230	1252	605.416	605.761	A	okay .	okay
20	230	1253	605.416	605.761	A	okay .	.
20	231	1254	606.257	607.707	A	and then give me another one .	and
20	231	1255	606.257	607.707	A	and then give me another one .	then
20	231	1256	606.257	607.707	A	and then give me another one .	give
20	231	1257	606.257	607.707	A	and then give me another one .	me
20	231	1258	606.257	607.707	A	and then give me another one .	another
20	231	1259	606.257	607.707	A	and then give me another one .	one
20	231	1260	606.257	607.707	A	and then give me another one .	.
20	232	1261	610.850	613.042	B	luzern to zermatt .	luzern
20	232	1262	610.850	613.042	B	luzern to zermatt .	to
20	232	1263	610.850	613.042	B	luzern to zermatt .	zermatt
20	232	1264	610.850	613.042	B	luzern to zermatt .	.
20	233	1265	613.463	615.144	A	luzern to zermatt .	luzern
20	233	1266	613.463	615.144	A	luzern to zermatt .	to
20	233	1267	613.463	615.144	A	luzern to zermatt .	zermatt
20	233	1268	613.463	615.144	A	luzern to zermatt .	.
20	234	1269	618.274	619.642	B	are you gon na say anything ?	are
20	234	1270	618.274	619.642	B	are you gon na say anything ?	you
20	234	1271	618.274	619.642	B	are you gon na say anything ?	gon
20	234	1272	618.274	619.642	B	are you gon na say anything ?	na
20	234	1273	618.274	619.642	B	are you gon na say anything ?	say
20	234	1274	618.274	619.642	B	are you gon na say anything ?	anything
20	234	1275	618.274	619.642	B	are you gon na say anything ?	?
20	235	1276	620.313	621.853	A	okay um .	okay
20	235	1277	620.313	621.853	A	okay um .	um
20	235	1278	620.313	621.853	A	okay um .	.
20	236	1279	620.364	622.230	B	what 's next , what can we connect .	what
20	236	1280	620.364	622.230	B	what 's next , what can we connect .	's
20	236	1281	620.364	622.230	B	what 's next , what can we connect .	next
20	236	1282	620.364	622.230	B	what 's next , what can we connect .	,
20	236	1283	620.364	622.230	B	what 's next , what can we connect .	what
20	236	1284	620.364	622.230	B	what 's next , what can we connect .	can
20	236	1285	620.364	622.230	B	what 's next , what can we connect .	we
20	236	1286	620.364	622.230	B	what 's next , what can we connect .	connect
20	236	1287	620.364	622.230	B	what 's next , what can we connect .	.
20	237	1288	622.889	624.442	A	wait um .	wait
20	237	1289	622.889	624.442	A	wait um .	um
20	237	1290	622.889	624.442	A	wait um .	.
20	238	1291	624.896	627.397	A	interlaken to neuchatel .	interlaken
20	238	1292	624.896	627.397	A	interlaken to neuchatel .	to
20	238	1293	624.896	627.397	A	interlaken to neuchatel .	neuchatel
20	238	1294	624.896	627.397	A	interlaken to neuchatel .	.
20	239	1295	627.679	628.880	B	interlaken to	interlaken
20	239	1296	627.679	628.880	B	interlaken to	to
20	240	1297	628.970	629.724	A	neuchatel .	neuchatel
20	240	1298	628.970	629.724	A	neuchatel .	.
20	241	1299	630.764	631.844	B	it 's luzern .	it
20	241	1300	630.764	631.844	B	it 's luzern .	's
20	241	1301	630.764	631.844	B	it 's luzern .	luzern
20	241	1302	630.764	631.844	B	it 's luzern .	.
20	242	1303	635.418	636.261	A	that 's 3 .	that
20	242	1304	635.418	636.261	A	that 's 3 .	's
20	242	1305	635.418	636.261	A	that 's 3 .	3
20	242	1306	635.418	636.261	A	that 's 3 .	.
20	243	1307	636.281	637.341	B	wait , what ?	wait
20	243	1308	636.281	637.341	B	wait , what ?	,
20	243	1309	636.281	637.341	B	wait , what ?	what
20	243	1310	636.281	637.341	B	wait , what ?	?
20	244	1311	637.457	639.451	A	neuchatel mount neuchatel there .	neuchatel
20	244	1312	637.457	639.451	A	neuchatel mount neuchatel there .	mount
20	244	1313	637.457	639.451	A	neuchatel mount neuchatel there .	neuchatel
20	244	1314	637.457	639.451	A	neuchatel mount neuchatel there .	there
20	244	1315	637.457	639.451	A	neuchatel mount neuchatel there .	.
20	245	1316	638.096	640.199	B	neuchatel , okay , where next ?	neuchatel
20	245	1317	638.096	640.199	B	neuchatel , okay , where next ?	,
20	245	1318	638.096	640.199	B	neuchatel , okay , where next ?	okay
20	245	1319	638.096	640.199	B	neuchatel , okay , where next ?	,
20	245	1320	638.096	640.199	B	neuchatel , okay , where next ?	where
20	245	1321	638.096	640.199	B	neuchatel , okay , where next ?	next
20	245	1322	638.096	640.199	B	neuchatel , okay , where next ?	?
20	246	1323	641.037	642.800	A	and then uh	and
20	246	1324	641.037	642.800	A	and then uh	then
20	246	1325	641.037	642.800	A	and then uh	uh
20	247	1326	646.131	646.604	B	yeah .	yeah
20	247	1327	646.131	646.604	B	yeah .	.
20	248	1328	646.860	649.499	A	zurich to um zurich	zurich
20	248	1329	646.860	649.499	A	zurich to um zurich	to
20	248	1330	646.860	649.499	A	zurich to um zurich	um
20	248	1331	646.860	649.499	A	zurich to um zurich	zurich
20	249	1332	649.979	652.970	A	to saint gallen saint gallen .	to
20	249	1333	649.979	652.970	A	to saint gallen saint gallen .	saint
20	249	1334	649.979	652.970	A	to saint gallen saint gallen .	gallen
20	249	1335	649.979	652.970	A	to saint gallen saint gallen .	saint
20	249	1336	649.979	652.970	A	to saint gallen saint gallen .	gallen
20	249	1337	649.979	652.970	A	to saint gallen saint gallen .	.
20	250	1338	651.493	653.743	B	no wait me try luzern or zurich .	no
20	250	1339	651.493	653.743	B	no wait me try luzern or zurich .	wait
20	250	1340	651.493	653.743	B	no wait me try luzern or zurich .	me
20	250	1341	651.493	653.743	B	no wait me try luzern or zurich .	try
20	250	1342	651.493	653.743	B	no wait me try luzern or zurich .	luzern
20	250	1343	651.493	653.743	B	no wait me try luzern or zurich .	or
20	250	1344	651.493	653.743	B	no wait me try luzern or zurich .	zurich
20	250	1345	651.493	653.743	B	no wait me try luzern or zurich .	.
20	251	1346	654.140	656.837	A	zurich is mount zurich all the way to the top .	zurich
20	251	1347	654.140	656.837	A	zurich is mount zurich all the way to the top .	is
20	251	1348	654.140	656.837	A	zurich is mount zurich all the way to the top .	mount
20	251	1349	654.140	656.837	A	zurich is mount zurich all the way to the top .	zurich
20	251	1350	654.140	656.837	A	zurich is mount zurich all the way to the top .	all
20	251	1351	654.140	656.837	A	zurich is mount zurich all the way to the top .	the
20	251	1352	654.140	656.837	A	zurich is mount zurich all the way to the top .	way
20	251	1353	654.140	656.837	A	zurich is mount zurich all the way to the top .	to
20	251	1354	654.140	656.837	A	zurich is mount zurich all the way to the top .	the
20	251	1355	654.140	656.837	A	zurich is mount zurich all the way to the top .	top
20	251	1356	654.140	656.837	A	zurich is mount zurich all the way to the top .	.
20	252	1357	658.075	661.060	B	yeah i can barely see , is this mount zurich to	yeah
20	252	1358	658.075	661.060	B	yeah i can barely see , is this mount zurich to	i
20	252	1359	658.075	661.060	B	yeah i can barely see , is this mount zurich to	can
20	252	1360	658.075	661.060	B	yeah i can barely see , is this mount zurich to	barely
20	252	1361	658.075	661.060	B	yeah i can barely see , is this mount zurich to	see
20	252	1362	658.075	661.060	B	yeah i can barely see , is this mount zurich to	,
20	252	1363	658.075	661.060	B	yeah i can barely see , is this mount zurich to	is
20	252	1364	658.075	661.060	B	yeah i can barely see , is this mount zurich to	this
20	252	1365	658.075	661.060	B	yeah i can barely see , is this mount zurich to	mount
20	252	1366	658.075	661.060	B	yeah i can barely see , is this mount zurich to	zurich
20	252	1367	658.075	661.060	B	yeah i can barely see , is this mount zurich to	to
20	253	1368	661.158	662.494	A	to saint gallen .	to
20	253	1369	661.158	662.494	A	to saint gallen .	saint
20	253	1370	661.158	662.494	A	to saint gallen .	gallen
20	253	1371	661.158	662.494	A	to saint gallen .	.
20	254	1372	662.679	663.926	B	okay there you see .	okay
20	254	1373	662.679	663.926	B	okay there you see .	there
20	254	1374	662.679	663.926	B	okay there you see .	you
20	254	1375	662.679	663.926	B	okay there you see .	see
20	254	1376	662.679	663.926	B	okay there you see .	.
20	255	1377	664.484	665.206	A	uh	uh
20	256	1378	664.580	666.830	B	okay um we	okay
20	256	1379	664.580	666.830	B	okay um we	um
20	256	1380	664.580	666.830	B	okay um we	we
20	257	1381	666.402	669.489	A	how much is how much is zermatt to davos ?	how
20	257	1382	666.402	669.489	A	how much is how much is zermatt to davos ?	much
20	257	1383	666.402	669.489	A	how much is how much is zermatt to davos ?	is
20	257	1384	666.402	669.489	A	how much is how much is zermatt to davos ?	how
20	257	1385	666.402	669.489	A	how much is how much is zermatt to davos ?	much
